01 04 20 0d 19 
01 04 20 0e 08 
01 04 20 0e 09 
01 04 20 0e 19 
01 04 20 0e 1f 
01 04 20 0e 26 
01 04 20 13 1f 
01 04 20 13 26 
01 04 20 13 27 
01 04 20 14 00 
01 04 20 15 1f 
01 04 20 15 27 
01 04 20 1b 07 
01 04 20 1b 10 
01 04 20 1b 19 
01 04 20 1b 27 
01 04 20 1c 00 
01 04 20 1c 10 
01 04 20 1c 27 
01 04 20 1d 00 
01 04 20 24 10 
01 04 20 24 27 
01 04 20 25 10 
01 04 20 25 27 
01 04 27 00 08 
01 04 27 00 0e 
01 04 27 00 17 
01 04 27 00 21 
01 04 27 0b 07 
01 04 27 0c 00 
01 04 27 0d 00 
01 04 27 0d 17 
01 04 27 0e 00 
01 04 27 0e 17 
01 04 27 0e 21 
01 04 27 13 08 
01 04 27 15 00 
01 04 27 15 24 
01 04 27 1b 09 
01 04 27 1d 07 
01 04 27 24 09 
01 04 27 24 17 
01 04 27 25 09 
01 0b 00 02 10 
01 0b 00 04 0f 
01 0b 00 04 10 
01 0b 00 08 06 
01 0b 00 08 10 
01 0b 00 0c 09 
01 0b 00 0c 10 
01 0b 00 0f 18 
01 0b 00 0f 1f 
01 0b 00 13 18 
01 0b 00 14 
01 0b 00 16 18 
01 0b 00 1d 09 
01 0b 00 25 20 
01 0b 05 04 
01 0b 05 14 
01 0b 05 25 
01 0b 06 08 1f 
01 0b 06 0c 10 
01 0b 06 0f 1f 
01 0b 06 14 
01 0b 06 1b 01 
01 0b 06 25 
01 0b 07 03 0f 
01 0b 07 03 1f 
01 0b 07 04 27 
01 0b 07 08 10 
01 0b 07 0c 09 
01 0b 07 0c 10 
01 0b 07 0c 27 
01 0b 07 15 09 
01 0b 07 15 0f 
01 0b 07 15 10 
01 0b 07 15 17 
01 0b 07 16 09 
01 0b 07 16 27 
01 0b 07 1b 11 
01 0b 07 1b 17 
01 0b 07 1d 17 
01 0b 08 04 0b 
01 0b 08 0d 0c 
01 0b 08 0d 0d 
01 0b 08 0d 1f 
01 0b 08 0e 27 
01 0b 08 0f 10 
01 0b 08 0f 16 
01 0b 08 0f 1f 
01 0b 08 15 16 
01 0b 08 1b 16 
01 0b 08 1b 19 
01 0b 08 1b 27 
01 0b 08 1d 27 
01 0b 08 24 19 
01 0b 08 25 
01 0b 09 02 19 
01 0b 09 03 18 
01 0b 09 03 19 
01 0b 09 04 18 
01 0b 09 04 19 
01 0b 09 04 1f 
01 0b 09 0c 06 
01 0b 09 0c 16 
01 0b 09 0c 17 
01 0b 09 0f 04 
01 0b 09 0f 06 
01 0b 09 0f 0b 
01 0b 09 0f 0f 
01 0b 09 0f 16 
01 0b 09 0f 17 
01 0b 09 0f 18 
01 0b 09 15 20 
01 0b 09 16 19 
01 0b 09 1b 20 
01 0b 09 1c 00 
01 0b 09 1c 06 
01 0b 09 1c 07 
01 0b 09 1d 00 
01 0b 09 1d 10 
01 0b 09 1d 1f 
01 0b 09 24 19 
01 0b 0e 03 10 
01 0b 0e 0d 08 
01 0b 0e 0e 10 
01 0b 0e 0e 27 
01 0b 0e 0f 08 
01 0b 0e 0f 20 
01 0b 0e 1b 10 
01 0b 0e 24 10 
01 0b 0f 02 16 
01 0b 0f 02 1f 
01 0b 0f 03 07 
01 0b 0f 03 18 
01 0b 0f 0c 10 
01 0b 0f 0c 18 
01 0b 0f 0d 08 
01 0b 0f 0d 10 
01 0b 0f 0d 18 
01 0b 0f 0e 18 
01 0b 0f 0f 08 
01 0b 0f 0f 0a 
01 0b 0f 0f 10 
01 0b 0f 0f 18 
01 0b 0f 13 16 
01 0b 0f 15 18 
01 0b 0f 16 16 
01 0b 0f 16 1f 
01 0b 0f 1b 10 
01 0b 0f 1c 10 
01 0b 0f 24 10 
01 0b 10 02 00 
01 0b 10 02 19 
01 0b 10 02 20 
01 0b 10 03 0e 
01 0b 10 04 00 
01 0b 10 04 19 
01 0b 10 04 1f 
01 0b 10 04 20 
01 0b 10 0c 00 
01 0b 10 0c 06 
01 0b 10 0c 07 
01 0b 10 0c 09 
01 0b 10 0c 0f 
01 0b 10 0c 27 
01 0b 10 0d 00 
01 0b 10 0d 07 
01 0b 10 0d 0f 
01 0b 10 0d 19 
01 0b 10 0e 04 
01 0b 10 0e 09 
01 0b 10 0e 0e 
01 0b 10 0e 16 
01 0b 10 0f 04 
01 0b 10 0f 0a 
01 0b 10 0f 0f 
01 0b 10 0f 1e 
01 0b 10 0f 27 
01 0b 10 13 16 
01 0b 10 15 06 
01 0b 10 15 0e 
01 0b 10 15 0f 
01 0b 10 15 1e 
01 0b 10 16 00 
01 0b 10 16 16 
01 0b 10 16 19 
01 0b 10 16 20 
01 0b 10 1b 0e 
01 0b 10 1b 0f 
01 0b 10 1b 16 
01 0b 10 1b 19 
01 0b 10 1b 1f 
01 0b 10 1b 27 
01 0b 10 1c 0f 
01 0b 10 1c 1f 
01 0b 10 24 0e 
01 0b 10 24 0f 
01 0b 10 24 16 
01 0b 10 24 19 
01 0b 10 24 27 
01 0b 10 25 16 
01 0b 10 25 18 
01 0b 10 
01 0b 11 02 08 
01 0b 11 02 19 
01 0b 11 0e 17 
01 0b 11 0f 08 
01 0b 11 0f 1f 
01 0b 11 0f 27 
01 0b 11 15 19 
01 0b 11 15 1f 
01 0b 11 16 08 
01 0b 11 16 1f 
01 0b 11 16 27 
01 0b 11 1b 07 
01 0b 11 1b 17 
01 0b 11 1b 19 
01 0b 11 1b 20 
01 0b 11 1b 27 
01 0b 11 24 27 
01 0b 11 25 
01 0b 17 03 12 
01 0b 17 03 18 
01 0b 17 0e 1f 
01 0b 17 0e 27 
01 0b 17 0f 09 
01 0b 17 0f 18 
01 0b 17 0f 20 
01 0b 17 0f 27 
01 0b 17 13 10 
01 0b 17 13 11 
01 0b 17 14 10 
01 0b 17 16 10 
01 0b 17 1b 07 
01 0b 17 1b 10 
01 0b 17 1d 07 
01 0b 17 24 07 
01 0b 17 24 10 
01 0b 18 03 0f 
01 0b 18 03 17 
01 0b 18 0c 0f 
01 0b 18 0c 27 
01 0b 18 0e 0f 
01 0b 18 0e 20 
01 0b 18 0e 26 
01 0b 18 0f 00 
01 0b 18 0f 0f 
01 0b 18 0f 10 
01 0b 18 0f 17 
01 0b 18 15 0f 
01 0b 18 16 00 
01 0b 18 16 1e 
01 0b 18 16 27 
01 0b 18 1b 11 
01 0b 18 1b 27 
01 0b 18 1d 0f 
01 0b 18 1d 27 
01 0b 18 24 27 
01 0b 19 02 09 
01 0b 19 02 10 
01 0b 19 02 11 
01 0b 19 03 09 
01 0b 19 04 09 
01 0b 19 04 10 
01 0b 19 0c 10 
01 0b 19 0f 09 
01 0b 19 0f 18 
01 0b 19 0f 1e 
01 0b 19 13 1f 
01 0b 19 15 11 
01 0b 19 16 09 
01 0b 19 16 10 
01 0b 19 16 1f 
01 0b 19 1b 08 
01 0b 19 1b 10 
01 0b 19 1b 11 
01 0b 19 1c 08 
01 0b 19 1c 10 
01 0b 19 24 08 
01 0b 19 24 09 
01 0b 19 24 10 
01 0b 1f 02 08 
01 0b 1f 02 0f 
01 0b 1f 03 07 
01 0b 1f 04 06 
01 0b 1f 04 0f 
01 0b 1f 04 20 
01 0b 1f 0d 20 
01 0b 1f 0e 18 
01 0b 1f 0e 19 
01 0b 1f 0f 00 
01 0b 1f 0f 06 
01 0b 1f 0f 11 
01 0b 1f 0f 19 
01 0b 1f 0f 1a 
01 0b 1f 13 18 
01 0b 1f 15 11 
01 0b 1f 15 19 
01 0b 1f 15 20 
01 0b 1f 16 0f 
01 0b 1f 16 11 
01 0b 1f 16 18 
01 0b 1f 16 20 
01 0b 1f 1b 10 
01 0b 1f 1d 
01 0b 20 02 10 
01 0b 20 04 10 
01 0b 20 0e 27 
01 0b 20 0f 07 
01 0b 20 0f 08 
01 0b 20 0f 10 
01 0b 20 15 09 
01 0b 20 15 19 
01 0b 20 15 1f 
01 0b 20 16 1f 
01 0b 20 1b 09 
01 0b 20 1b 27 
01 0b 20 1c 27 
01 0b 20 24 27 
01 0b 20 25 
01 0b 27 0c 08 
01 0b 27 0c 0e 
01 0b 27 0c 20 
01 0b 27 0e 08 
01 0b 27 0e 0e 
01 0b 27 0e 17 
01 0b 27 0e 21 
01 0b 27 0f 11 
01 0b 27 0f 17 
01 0b 27 13 20 
01 0b 27 16 11 
01 0b 27 16 18 
01 0b 27 16 1a 
01 0b 27 1b 08 
01 0b 27 1b 10 
01 0b 27 1b 11 
01 0b 27 1b 18 
01 0b 27 1b 21 
01 0b 27 1c 21 
01 0b 27 1d 08 
01 0b 27 1d 18 
01 0b 27 24 10 
01 0b 27 24 11 
01 0b 27 24 18 
01 0b 27 24 21 
01 0c 00 02 10 
01 0c 00 03 09 
01 0c 00 03 10 
01 0c 00 04 09 
01 0c 00 04 10 
01 0c 00 04 27 
01 0c 00 08 18 
01 0c 00 08 1f 
01 0c 00 09 06 
01 0c 00 09 10 
01 0c 00 0a 09 
01 0c 00 0a 10 
01 0c 00 0d 0f 
01 0c 00 0d 1f 
01 0c 00 0d 27 
01 0c 00 0e 10 
01 0c 00 0f 1f 
01 0c 00 0f 27 
01 0c 00 1d 0f 
01 0c 00 25 09 
01 0c 00 25 10 
01 0c 04 04 10 
01 0c 04 08 10 
01 0c 04 08 27 
01 0c 04 09 00 
01 0c 04 09 07 
01 0c 04 0d 10 
01 0c 04 0e 10 
01 0c 04 1c 10 
01 0c 04 1d 10 
01 0c 06 03 10 
01 0c 06 08 1f 
01 0c 06 09 00 
01 0c 06 0a 10 
01 0c 06 0d 1f 
01 0c 06 0d 20 
01 0c 06 0f 10 
01 0c 06 0f 1f 
01 0c 06 0f 20 
01 0c 06 1c 10 
01 0c 07 03 0f 
01 0c 07 03 10 
01 0c 07 03 18 
01 0c 07 03 20 
01 0c 07 04 10 
01 0c 07 04 11 
01 0c 07 04 18 
01 0c 07 09 06 
01 0c 07 09 09 
01 0c 07 0a 09 
01 0c 07 0a 10 
01 0c 07 0a 27 
01 0c 07 0d 09 
01 0c 07 0d 10 
01 0c 07 0d 18 
01 0c 07 0e 17 
01 0c 07 0e 20 
01 0c 07 15 0f 
01 0c 07 15 18 
01 0c 07 1d 27 
01 0c 09 02 0f 
01 0c 09 02 10 
01 0c 09 03 00 
01 0c 09 03 1f 
01 0c 09 04 00 
01 0c 09 04 1f 
01 0c 09 08 0c 
01 0c 09 08 0f 
01 0c 09 08 17 
01 0c 09 08 19 
01 0c 09 09 10 
01 0c 09 0a 00 
01 0c 09 0a 07 
01 0c 09 0a 10 
01 0c 09 0a 27 
01 0c 09 0c 0e 
01 0c 09 0d 07 
01 0c 09 0d 0e 
01 0c 09 0d 10 
01 0c 09 0d 16 
01 0c 09 0d 1f 
01 0c 09 0e 0e 
01 0c 09 0e 16 
01 0c 09 0e 1f 
01 0c 09 0f 0e 
01 0c 09 0f 10 
01 0c 09 0f 16 
01 0c 09 13 00 
01 0c 09 13 10 
01 0c 09 15 05 
01 0c 09 16 0f 
01 0c 09 1b 10 
01 0c 09 24 10 
01 0c 09 25 10 
01 0c 09 25 1f 
01 0c 0e 08 08 
01 0c 0e 08 20 
01 0c 0e 0c 08 
01 0c 0e 0e 19 
01 0c 0e 0e 27 
01 0c 0e 0f 10 
01 0c 0e 16 10 
01 0c 0e 1c 10 
01 0c 0f 02 27 
01 0c 0f 03 07 
01 0c 0f 03 10 
01 0c 0f 04 10 
01 0c 0f 04 18 
01 0c 0f 08 08 
01 0c 0f 08 0a 
01 0c 0f 08 10 
01 0c 0f 08 18 
01 0c 0f 09 10 
01 0c 0f 09 1f 
01 0c 0f 0a 10 
01 0c 0f 0a 18 
01 0c 0f 0c 08 
01 0c 0f 0c 10 
01 0c 0f 0c 18 
01 0c 0f 0d 00 
01 0c 0f 0d 10 
01 0c 0f 0d 18 
01 0c 0f 0d 1f 
01 0c 0f 0f 10 
01 0c 0f 0f 19 
01 0c 0f 15 10 
01 0c 0f 15 18 
01 0c 0f 15 27 
01 0c 0f 16 27 
01 0c 0f 1b 10 
01 0c 0f 1b 27 
01 0c 0f 1d 00 
01 0c 0f 24 10 
01 0c 0f 25 10 
01 0c 10 02 00 
01 0c 10 02 09 
01 0c 10 02 0a 
01 0c 10 02 18 
01 0c 10 02 19 
01 0c 10 02 1e 
01 0c 10 02 20 
01 0c 10 03 00 
01 0c 10 03 06 
01 0c 10 03 07 
01 0c 10 03 0f 
01 0c 10 03 18 
01 0c 10 03 19 
01 0c 10 03 1e 
01 0c 10 03 20 
01 0c 10 04 00 
01 0c 10 04 04 
01 0c 10 04 07 
01 0c 10 04 19 
01 0c 10 04 1e 
01 0c 10 04 1f 
01 0c 10 08 04 
01 0c 10 08 08 
01 0c 10 08 0a 
01 0c 10 08 0f 
01 0c 10 08 18 
